TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6
3506.0,0.08,0.0,0.1,0.057,0.621,0.079,0.063,0.036000000000000004,0.081,0.0,0.109,0.073,0.114,0.5870000000000001,0.08900000000000001,0.08,0.6709999999999999,0.0,0.064,0.07,0.026,0.097,0.321,0.243,0.201,0.0,0.054000000000000006,0.083,0.09,0.113,0.097,0.02,0.063,0.0,0.617,0.14400000000000002,0.159,0.166,0.273,0.156,0.103,0.0
3507.0,0.076,0.0,0.124,0.083,0.53,0.08900000000000001,0.099,0.017,0.069,0.0,0.273,0.091,0.084,0.466,0.161,0.099,0.181,0.0,0.087,0.386,0.086,0.13,0.079,0.196,0.426,0.0,0.064,0.106,0.091,0.13699999999999998,0.107,0.033,0.066,0.0,0.5660000000000001,0.07400000000000001,0.114,0.093,0.079,0.5670000000000001,0.073,0.0
3508.0,0.076,0.0,0.277,0.166,0.184,0.101,0.196,0.019,0.083,0.0,0.616,0.123,0.103,0.057,0.343,0.106,0.203,0.0,0.111,0.124,0.113,0.28300000000000003,0.086,0.22,0.231,0.0,0.073,0.107,0.111,0.126,0.103,0.03,0.064,0.0,0.5660000000000001,0.09,0.1,0.099,0.086,0.5529999999999999,0.073,0.0
3509.0,0.11,0.0,0.241,0.17600000000000002,0.113,0.111,0.249,0.014,0.086,0.0,0.64,0.103,0.1,0.057,0.317,0.059,0.51,0.0,0.041,0.029,0.044,0.417,0.054000000000000006,0.226,0.171,0.0,0.054000000000000006,0.077,0.08,0.106,0.07400000000000001,0.011,0.049,0.0,0.68,0.121,0.29100000000000004,0.201,0.234,0.077,0.07400000000000001,0.0
3510.0,0.18,0.0,0.194,0.244,0.083,0.091,0.207,0.014,0.099,0.0,0.64,0.1,0.09,0.057,0.17600000000000002,0.067,0.643,0.0,0.037000000000000005,0.03,0.047,0.253,0.084,0.274,0.21600000000000005,0.0,0.07400000000000001,0.099,0.08,0.107,0.084,0.021,0.063,0.0,0.644,0.113,0.247,0.316,0.183,0.061,0.08,0.0
3511.0,0.253,0.0,0.171,0.17600000000000002,0.071,0.207,0.121,0.014,0.099,0.0,0.637,0.1,0.093,0.057,0.129,0.069,0.684,0.0,0.039,0.037000000000000005,0.043,0.173,0.099,0.353,0.213,0.0,0.063,0.1,0.107,0.141,0.117,0.049,0.084,0.0,0.501,0.4,0.049,0.34600000000000003,0.11,0.037000000000000005,0.059,0.0
3512.0,0.054000000000000006,0.0,0.157,0.041,0.054000000000000006,0.61,0.083,0.014,0.086,0.0,0.64,0.109,0.094,0.057,0.1,0.067,0.7090000000000001,0.0,0.041,0.04,0.043,0.201,0.106,0.246,0.227,0.0,0.086,0.134,0.067,0.106,0.07,0.009000000000000001,0.05,0.0,0.6990000000000001,0.643,0.029,0.1,0.114,0.043,0.071,0.0
3513.0,0.071,0.0,0.15,0.106,0.151,0.053,0.469,0.014,0.054000000000000006,0.0,0.627,0.134,0.096,0.07400000000000001,0.16399999999999998,0.063,0.6509999999999999,0.0,0.044,0.033,0.044,0.214,0.113,0.2,0.24,0.0,0.091,0.141,0.067,0.099,0.066,0.006,0.046,0.0,0.7170000000000001,0.23,0.081,0.507,0.086,0.044,0.051,0.0
3514.0,0.087,0.0,0.149,0.1,0.317,0.056,0.29100000000000004,0.014,0.039,0.0,0.629,0.14300000000000002,0.099,0.077,0.364,0.079,0.381,0.0,0.077,0.031,0.067,0.271,0.084,0.187,0.243,0.0,0.086,0.129,0.093,0.11,0.087,0.019,0.059,0.0,0.633,0.14,0.07,0.626,0.07400000000000001,0.046,0.044,0.0
3515.0,0.121,0.0,0.149,0.1,0.454,0.079,0.097,0.016,0.054000000000000006,0.0,0.627,0.13,0.1,0.073,0.353,0.097,0.324,0.0,0.087,0.054000000000000006,0.084,0.324,0.084,0.177,0.219,0.0,0.08,0.116,0.083,0.103,0.076,0.011,0.054000000000000006,0.0,0.6729999999999999,0.324,0.043,0.484,0.066,0.029,0.054000000000000006,0.0
3516.0,0.13699999999999998,0.0,0.199,0.199,0.103,0.18600000000000005,0.177,0.016,0.069,0.0,0.627,0.129,0.094,0.066,0.419,0.091,0.276,0.0,0.091,0.046,0.077,0.529,0.037000000000000005,0.157,0.149,0.0,0.057,0.071,0.06,0.091,0.063,0.0,0.043,0.0,0.743,0.123,0.083,0.637,0.069,0.047,0.041,0.0
3517.0,0.204,0.0,0.201,0.156,0.097,0.177,0.16399999999999998,0.014,0.086,0.0,0.629,0.129,0.086,0.057,0.326,0.301,0.141,0.0,0.091,0.059,0.081,0.254,0.087,0.229,0.219,0.0,0.08,0.131,0.08900000000000001,0.141,0.12,0.046,0.067,0.0,0.537,0.093,0.08900000000000001,0.644,0.07400000000000001,0.057,0.043,0.0
3518.0,0.406,0.0,0.183,0.099,0.07,0.116,0.127,0.014,0.086,0.0,0.629,0.129,0.086,0.057,0.161,0.486,0.18600000000000005,0.0,0.059,0.047,0.061,0.151,0.044,0.08900000000000001,0.067,0.0,0.473,0.17600000000000002,0.109,0.147,0.15,0.059,0.083,0.0,0.453,0.08900000000000001,0.087,0.6559999999999999,0.073,0.056,0.04,0.0
3519.0,0.073,0.0,0.126,0.196,0.44,0.04,0.126,0.014,0.086,0.0,0.63,0.127,0.086,0.057,0.161,0.547,0.117,0.0,0.063,0.044,0.067,0.047,0.044,0.086,0.07,0.0,0.7070000000000001,0.046,0.129,0.157,0.14400000000000002,0.06,0.11,0.0,0.4,0.097,0.097,0.583,0.109,0.064,0.05,0.0
3520.0,0.113,0.0,0.154,0.171,0.366,0.071,0.124,0.014,0.086,0.0,0.631,0.126,0.086,0.057,0.16399999999999998,0.5660000000000001,0.113,0.0,0.053,0.043,0.061,0.036000000000000004,0.051,0.117,0.054000000000000006,0.0,0.439,0.303,0.126,0.141,0.123,0.049,0.106,0.0,0.456,0.104,0.091,0.609,0.096,0.06,0.04,0.0
3521.0,0.28600000000000003,0.0,0.133,0.146,0.226,0.047,0.163,0.029,0.09,0.0,0.5660000000000001,0.109,0.097,0.11,0.174,0.476,0.159,0.0,0.067,0.044,0.08,0.033,0.044,0.073,0.034,0.0,0.161,0.654,0.111,0.133,0.107,0.043,0.09,0.0,0.516,0.08900000000000001,0.09,0.653,0.071,0.057,0.04,0.0
3522.0,0.064,0.0,0.16699999999999998,0.116,0.304,0.15,0.199,0.014,0.057,0.0,0.097,0.057,0.071,0.703,0.139,0.539,0.13699999999999998,0.0,0.06,0.043,0.083,0.034,0.054000000000000006,0.084,0.029,0.0,0.056,0.743,0.08900000000000001,0.223,0.09,0.024,0.064,0.0,0.51,0.08900000000000001,0.086,0.657,0.071,0.057,0.04,0.0
3523.0,0.071,0.0,0.139,0.097,0.08,0.447,0.166,0.016,0.061,0.0,0.127,0.061,0.07400000000000001,0.66,0.15,0.5710000000000001,0.113,0.0,0.057,0.043,0.066,0.029,0.049,0.077,0.029,0.0,0.079,0.7390000000000001,0.124,0.184,0.174,0.111,0.114,0.0,0.29100000000000004,0.087,0.086,0.657,0.071,0.057,0.041,0.0
3524.0,0.014,0.0,0.177,0.043,0.057,0.643,0.066,0.034,0.111,0.0,0.541,0.107,0.12,0.086,0.14300000000000002,0.373,0.303,0.0,0.063,0.053,0.066,0.036000000000000004,0.053,0.079,0.029,0.0,0.084,0.72,0.109,0.241,0.179,0.11,0.11,0.0,0.251,0.094,0.086,0.657,0.071,0.057,0.034,0.0
3525.0,0.031,0.0,0.183,0.064,0.073,0.53,0.119,0.033,0.101,0.0,0.557,0.116,0.117,0.076,0.16399999999999998,0.47,0.197,0.0,0.056,0.049,0.064,0.06,0.069,0.096,0.043,0.0,0.163,0.57,0.026,0.5660000000000001,0.224,0.043,0.067,0.0,0.07400000000000001,0.091,0.086,0.657,0.073,0.056,0.037000000000000005,0.0
3526.0,0.083,0.0,0.171,0.094,0.097,0.399,0.156,0.05,0.281,0.0,0.19,0.149,0.123,0.207,0.157,0.586,0.086,0.0,0.043,0.057,0.071,0.08,0.054000000000000006,0.083,0.037000000000000005,0.0,0.087,0.659,0.014,0.081,0.183,0.379,0.29600000000000004,0.0,0.047,0.114,0.08900000000000001,0.62,0.083,0.054000000000000006,0.04,0.0
3527.0,0.067,0.0,0.16699999999999998,0.093,0.354,0.179,0.14,0.047,0.37,0.0,0.087,0.083,0.217,0.196,0.174,0.264,0.359,0.0,0.071,0.069,0.063,0.054000000000000006,0.039,0.111,0.083,0.0,0.6890000000000001,0.024,0.009000000000000001,0.063,0.034,0.237,0.62,0.0,0.037000000000000005,0.197,0.107,0.2,0.344,0.079,0.073,0.0
3528.0,0.053,0.0,0.23,0.124,0.153,0.243,0.197,0.03,0.079,0.0,0.097,0.109,0.189,0.4970000000000001,0.336,0.106,0.34600000000000003,0.0,0.093,0.059,0.061,0.06,0.046,0.154,0.099,0.0,0.5760000000000001,0.066,0.013,0.09,0.043,0.163,0.647,0.0,0.044,0.237,0.119,0.22,0.277,0.07400000000000001,0.073,0.0
3529.0,0.226,0.0,0.149,0.084,0.083,0.341,0.117,0.05,0.109,0.0,0.197,0.207,0.23,0.207,0.171,0.5589999999999999,0.097,0.0,0.047,0.054000000000000006,0.071,0.157,0.099,0.16,0.13699999999999998,0.0,0.34700000000000003,0.1,0.011,0.09,0.043,0.257,0.5429999999999999,0.0,0.056,0.177,0.15,0.153,0.297,0.13699999999999998,0.086,0.0
3530.0,0.057,0.0,0.16899999999999998,0.163,0.073,0.403,0.136,0.023,0.086,0.0,0.15,0.35600000000000004,0.237,0.149,0.157,0.583,0.08900000000000001,0.0,0.041,0.059,0.071,0.221,0.124,0.199,0.171,0.0,0.147,0.13699999999999998,0.009000000000000001,0.081,0.053,0.33,0.481,0.0,0.046,0.16899999999999998,0.12,0.403,0.17,0.08,0.059,0.0
3531.0,0.101,0.0,0.121,0.524,0.1,0.027000000000000003,0.126,0.037000000000000005,0.076,0.0,0.29600000000000004,0.376,0.13699999999999998,0.079,0.154,0.583,0.09,0.0,0.046,0.056,0.071,0.211,0.187,0.18,0.197,0.0,0.11,0.114,0.02,0.111,0.107,0.454,0.246,0.0,0.061,0.173,0.147,0.21600000000000005,0.297,0.094,0.073,0.0
3532.0,0.081,0.0,0.154,0.421,0.147,0.034,0.161,0.041,0.056,0.0,0.551,0.18,0.099,0.073,0.131,0.596,0.12,0.0,0.04,0.043,0.07,0.087,0.151,0.5329999999999999,0.13699999999999998,0.0,0.029,0.063,0.003,0.07400000000000001,0.04,0.241,0.61,0.0,0.031,0.109,0.131,0.289,0.28300000000000003,0.101,0.087,0.0
3533.0,0.08900000000000001,0.0,0.14,0.5329999999999999,0.071,0.033,0.134,0.073,0.1,0.0,0.173,0.326,0.171,0.157,0.17,0.313,0.306,0.0,0.08900000000000001,0.054000000000000006,0.069,0.054000000000000006,0.071,0.6659999999999999,0.119,0.0,0.029,0.061,0.0,0.08,0.039,0.159,0.696,0.0,0.027000000000000003,0.091,0.097,0.233,0.381,0.127,0.07,0.0
3534.0,0.134,0.0,0.189,0.293,0.117,0.059,0.209,0.034,0.064,0.0,0.607,0.133,0.093,0.069,0.27,0.173,0.217,0.0,0.16,0.081,0.099,0.033,0.053,0.6559999999999999,0.19,0.0,0.029,0.04,0.0,0.053,0.039,0.233,0.6609999999999999,0.0,0.014,0.06,0.086,0.171,0.6,0.034,0.049,0.0
3535.0,0.179,0.0,0.17,0.22,0.21600000000000005,0.054000000000000006,0.161,0.041,0.063,0.0,0.301,0.371,0.133,0.09,0.177,0.556,0.103,0.0,0.051,0.044,0.069,0.051,0.07,0.6759999999999999,0.12,0.0,0.029,0.054000000000000006,0.004,0.06,0.036000000000000004,0.254,0.626,0.0,0.02,0.126,0.073,0.096,0.607,0.047,0.051,0.0
3536.0,0.464,0.0,0.126,0.086,0.18600000000000005,0.06,0.079,0.039,0.066,0.0,0.39,0.241,0.151,0.113,0.227,0.377,0.15,0.0,0.121,0.05,0.07400000000000001,0.056,0.071,0.677,0.111,0.0,0.029,0.056,0.024,0.081,0.026,0.193,0.634,0.0,0.041,0.179,0.08900000000000001,0.277,0.181,0.204,0.07,0.0
3537.0,0.546,0.0,0.16699999999999998,0.064,0.046,0.047,0.13,0.056,0.076,0.0,0.179,0.42,0.157,0.113,0.439,0.17600000000000002,0.157,0.0,0.086,0.057,0.086,0.057,0.071,0.6729999999999999,0.113,0.0,0.029,0.057,0.024,0.081,0.027000000000000003,0.174,0.659,0.0,0.034,0.269,0.079,0.493,0.064,0.04,0.056,0.0
3538.0,0.41,0.0,0.15,0.086,0.073,0.177,0.104,0.059,0.096,0.0,0.259,0.113,0.35100000000000003,0.123,0.584,0.147,0.09,0.0,0.07400000000000001,0.04,0.064,0.109,0.153,0.277,0.141,0.0,0.051,0.269,0.01,0.059,0.016,0.404,0.479,0.0,0.033,0.263,0.034,0.56,0.059,0.041,0.043,0.0
3539.0,0.6629999999999999,0.0,0.114,0.057,0.049,0.066,0.051,0.064,0.117,0.0,0.233,0.07,0.103,0.413,0.536,0.071,0.22,0.0,0.061,0.044,0.067,0.107,0.12,0.14300000000000002,0.124,0.0,0.433,0.073,0.06,0.047,0.027000000000000003,0.35700000000000004,0.477,0.0,0.031,0.403,0.016,0.443,0.064,0.033,0.041,0.0
3540.0,0.27,0.0,0.183,0.15,0.117,0.11,0.17,0.171,0.596,0.0,0.076,0.037000000000000005,0.044,0.076,0.6409999999999999,0.076,0.099,0.0,0.064,0.043,0.077,0.156,0.077,0.133,0.107,0.0,0.456,0.071,0.059,0.081,0.119,0.453,0.233,0.0,0.056,0.154,0.084,0.594,0.09,0.054000000000000006,0.023,0.0
3541.0,0.674,0.0,0.114,0.047,0.053,0.057,0.054000000000000006,0.529,0.213,0.0,0.091,0.019,0.071,0.077,0.439,0.09,0.096,0.0,0.086,0.149,0.141,0.214,0.236,0.201,0.197,0.0,0.039,0.113,0.134,0.333,0.23,0.106,0.086,0.0,0.111,0.106,0.096,0.631,0.079,0.059,0.03,0.0
3542.0,0.28300000000000003,0.0,0.157,0.156,0.05,0.14400000000000002,0.21,0.28300000000000003,0.38,0.0,0.107,0.054000000000000006,0.071,0.104,0.103,0.063,0.051,0.0,0.35,0.389,0.044,0.227,0.209,0.207,0.2,0.0,0.044,0.113,0.034,0.241,0.42,0.129,0.071,0.0,0.104,0.123,0.11,0.5660000000000001,0.096,0.059,0.047,0.0
3543.0,0.417,0.0,0.14300000000000002,0.077,0.073,0.191,0.099,0.083,0.129,0.0,0.129,0.079,0.146,0.436,0.114,0.061,0.054000000000000006,0.0,0.487,0.246,0.037000000000000005,0.214,0.174,0.203,0.203,0.0,0.054000000000000006,0.151,0.029,0.14400000000000002,0.65,0.086,0.031,0.0,0.06,0.163,0.08900000000000001,0.501,0.146,0.051,0.05,0.0
3544.0,0.141,0.0,0.14300000000000002,0.039,0.059,0.534,0.084,0.036000000000000004,0.079,0.0,0.064,0.053,0.454,0.314,0.196,0.1,0.09,0.0,0.124,0.313,0.177,0.211,0.129,0.201,0.16899999999999998,0.0,0.114,0.17600000000000002,0.059,0.327,0.199,0.151,0.114,0.0,0.15,0.081,0.16899999999999998,0.343,0.263,0.056,0.08900000000000001,0.0
3545.0,0.059,0.0,0.146,0.039,0.06,0.599,0.099,0.014,0.057,0.0,0.071,0.057,0.057,0.743,0.094,0.046,0.079,0.0,0.397,0.039,0.34600000000000003,0.174,0.297,0.181,0.17600000000000002,0.0,0.071,0.1,0.05,0.341,0.217,0.147,0.101,0.0,0.14300000000000002,0.079,0.409,0.156,0.233,0.069,0.056,0.0
3546.0,0.124,0.0,0.179,0.123,0.081,0.32299999999999995,0.17,0.014,0.057,0.0,0.071,0.057,0.057,0.743,0.184,0.081,0.107,0.0,0.426,0.083,0.119,0.067,0.047,0.094,0.073,0.0,0.6940000000000001,0.024,0.053,0.33,0.211,0.149,0.109,0.0,0.149,0.103,0.349,0.244,0.171,0.07400000000000001,0.059,0.0
3547.0,0.43,0.0,0.134,0.056,0.06,0.234,0.086,0.016,0.056,0.0,0.077,0.064,0.063,0.7240000000000001,0.136,0.06,0.086,0.0,0.476,0.07,0.173,0.061,0.047,0.111,0.08,0.0,0.6709999999999999,0.029,0.04,0.361,0.21,0.146,0.1,0.0,0.14300000000000002,0.133,0.139,0.287,0.28300000000000003,0.094,0.064,0.0
3548.0,0.531,0.0,0.12,0.05,0.051,0.166,0.081,0.046,0.086,0.0,0.126,0.087,0.447,0.209,0.177,0.077,0.099,0.0,0.221,0.093,0.333,0.059,0.043,0.099,0.07400000000000001,0.0,0.711,0.014,0.059,0.471,0.16399999999999998,0.1,0.084,0.0,0.121,0.113,0.12,0.509,0.154,0.063,0.041,0.0
3549.0,0.396,0.0,0.113,0.071,0.271,0.059,0.09,0.037000000000000005,0.09,0.0,0.053,0.076,0.606,0.139,0.211,0.091,0.106,0.0,0.229,0.076,0.287,0.06,0.04,0.104,0.069,0.0,0.713,0.014,0.087,0.256,0.254,0.159,0.103,0.0,0.141,0.07400000000000001,0.071,0.057,0.74,0.029,0.029,0.0
3550.0,0.063,0.0,0.121,0.084,0.561,0.061,0.109,0.06,0.114,0.0,0.083,0.099,0.514,0.13,0.24,0.099,0.103,0.0,0.31,0.084,0.16399999999999998,0.057,0.041,0.101,0.059,0.0,0.727,0.014,0.091,0.214,0.324,0.16399999999999998,0.097,0.0,0.109,0.071,0.07400000000000001,0.053,0.726,0.034,0.041,0.0
3551.0,0.046,0.0,0.1,0.057,0.65,0.05,0.097,0.043,0.086,0.0,0.06,0.069,0.637,0.106,0.276,0.15,0.141,0.0,0.217,0.099,0.117,0.223,0.076,0.15,0.104,0.0,0.379,0.069,0.061,0.221,0.377,0.16,0.073,0.0,0.107,0.111,0.133,0.147,0.421,0.099,0.08900000000000001,0.0
3552.0,0.043,0.0,0.083,0.051,0.5770000000000001,0.163,0.083,0.047,0.086,0.0,0.063,0.064,0.624,0.116,0.219,0.117,0.1,0.0,0.104,0.317,0.14300000000000002,0.234,0.156,0.194,0.17,0.0,0.14,0.106,0.073,0.26,0.28600000000000003,0.174,0.084,0.0,0.123,0.091,0.104,0.054000000000000006,0.447,0.049,0.254,0.0
3553.0,0.043,0.0,0.129,0.057,0.643,0.029,0.1,0.031,0.07,0.0,0.13699999999999998,0.086,0.221,0.454,0.151,0.133,0.044,0.0,0.091,0.5,0.08,0.243,0.101,0.16,0.161,0.0,0.073,0.261,0.063,0.201,0.444,0.121,0.077,0.0,0.093,0.07400000000000001,0.107,0.063,0.069,0.591,0.096,0.0
3554.0,0.043,0.0,0.129,0.057,0.643,0.029,0.1,0.033,0.069,0.0,0.213,0.111,0.106,0.469,0.157,0.1,0.059,0.0,0.1,0.496,0.08900000000000001,0.094,0.701,0.101,0.051,0.0,0.003,0.049,0.014,0.109,0.687,0.094,0.039,0.0,0.057,0.066,0.101,0.059,0.061,0.633,0.08,0.0
3555.0,0.026,0.0,0.073,0.036000000000000004,0.7490000000000001,0.034,0.083,0.014,0.04,0.0,0.06,0.261,0.037000000000000005,0.5870000000000001,0.096,0.059,0.026,0.0,0.6659999999999999,0.13699999999999998,0.017,0.086,0.7070000000000001,0.104,0.054000000000000006,0.0,0.004,0.044,0.017,0.05,0.187,0.126,0.594,0.0,0.026,0.047,0.07,0.046,0.053,0.723,0.061,0.0
3556.0,0.029,0.0,0.084,0.044,0.7140000000000001,0.046,0.083,0.014,0.036000000000000004,0.0,0.067,0.229,0.043,0.611,0.097,0.067,0.034,0.0,0.736,0.066,0.0,0.086,0.733,0.096,0.043,0.0,0.0,0.043,0.027000000000000003,0.331,0.07,0.04,0.463,0.0,0.069,0.053,0.081,0.04,0.049,0.721,0.056,0.0
3557.0,0.031,0.0,0.114,0.057,0.654,0.057,0.086,0.017,0.04,0.0,0.076,0.111,0.067,0.6890000000000001,0.1,0.071,0.031,0.0,0.727,0.07,0.0,0.086,0.716,0.1,0.043,0.0,0.013,0.043,0.029,0.557,0.101,0.057,0.156,0.0,0.1,0.117,0.133,0.09,0.16399999999999998,0.349,0.147,0.0
3558.0,0.051,0.0,0.12,0.111,0.541,0.06,0.116,0.014,0.051,0.0,0.07,0.083,0.057,0.7240000000000001,0.141,0.086,0.069,0.0,0.194,0.174,0.336,0.084,0.7070000000000001,0.106,0.044,0.0,0.014,0.044,0.029,0.489,0.099,0.093,0.184,0.0,0.107,0.123,0.113,0.077,0.133,0.27,0.284,0.0
3559.0,0.063,0.0,0.146,0.321,0.279,0.049,0.14300000000000002,0.021,0.05,0.0,0.08900000000000001,0.07400000000000001,0.079,0.687,0.116,0.146,0.329,0.0,0.071,0.05,0.289,0.084,0.713,0.103,0.043,0.0,0.014,0.043,0.029,0.5870000000000001,0.117,0.071,0.084,0.0,0.111,0.104,0.123,0.101,0.229,0.28300000000000003,0.16,0.0
3560.0,0.061,0.0,0.14300000000000002,0.083,0.5529999999999999,0.064,0.096,0.019,0.08,0.0,0.13699999999999998,0.071,0.08,0.613,0.111,0.359,0.3670000000000001,0.0,0.054000000000000006,0.056,0.053,0.087,0.6829999999999999,0.11,0.056,0.0,0.02,0.044,0.029,0.589,0.123,0.07,0.084,0.0,0.106,0.11,0.147,0.16399999999999998,0.223,0.226,0.13,0.0
3561.0,0.14400000000000002,0.0,0.214,0.14400000000000002,0.107,0.209,0.181,0.024,0.08,0.0,0.196,0.104,0.096,0.5,0.127,0.597,0.123,0.0,0.043,0.043,0.067,0.087,0.706,0.103,0.044,0.0,0.016,0.044,0.031,0.47,0.109,0.094,0.196,0.0,0.1,0.07400000000000001,0.116,0.047,0.077,0.429,0.257,0.0
3562.0,0.126,0.0,0.227,0.229,0.084,0.127,0.207,0.024,0.079,0.0,0.16399999999999998,0.097,0.096,0.54,0.129,0.6,0.114,0.0,0.043,0.043,0.071,0.083,0.71,0.107,0.043,0.0,0.014,0.043,0.033,0.416,0.099,0.101,0.256,0.0,0.096,0.077,0.121,0.029,0.064,0.197,0.511,0.0
3563.0,0.071,0.0,0.14300000000000002,0.114,0.09,0.047,0.534,0.054000000000000006,0.306,0.0,0.14,0.069,0.13,0.301,0.206,0.277,0.256,0.0,0.11,0.067,0.084,0.09,0.517,0.199,0.103,0.0,0.04,0.051,0.04,0.101,0.061,0.18,0.56,0.0,0.057,0.099,0.114,0.16899999999999998,0.097,0.236,0.28600000000000003,0.0
3564.0,0.05,0.0,0.306,0.107,0.17,0.043,0.324,0.049,0.706,0.0,0.084,0.043,0.044,0.07400000000000001,0.101,0.07,0.679,0.0,0.053,0.069,0.029,0.084,0.596,0.17,0.066,0.0,0.029,0.056,0.021,0.131,0.043,0.114,0.6459999999999999,0.0,0.044,0.08,0.097,0.033,0.087,0.149,0.5539999999999999,0.0
3565.0,0.063,0.0,0.271,0.177,0.111,0.059,0.319,0.06,0.5539999999999999,0.0,0.193,0.051,0.063,0.079,0.1,0.076,0.6709999999999999,0.0,0.057,0.067,0.029,0.087,0.637,0.136,0.063,0.0,0.027000000000000003,0.05,0.023,0.093,0.026,0.11,0.711,0.0,0.037000000000000005,0.106,0.12,0.101,0.151,0.18,0.341,0.0
3566.0,0.04,0.0,0.44,0.201,0.111,0.014,0.193,0.046,0.711,0.0,0.071,0.043,0.043,0.086,0.1,0.086,0.6709999999999999,0.0,0.057,0.051,0.034,0.094,0.589,0.12,0.08900000000000001,0.0,0.024,0.084,0.027000000000000003,0.079,0.051,0.097,0.71,0.0,0.036000000000000004,0.104,0.09,0.081,0.63,0.043,0.051,0.0
3567.0,0.061,0.0,0.326,0.134,0.209,0.057,0.213,0.054000000000000006,0.47,0.0,0.256,0.054000000000000006,0.087,0.079,0.1,0.077,0.6709999999999999,0.0,0.057,0.051,0.043,0.117,0.17600000000000002,0.141,0.124,0.0,0.381,0.06,0.006,0.086,0.031,0.166,0.6809999999999999,0.0,0.03,0.111,0.55,0.136,0.124,0.039,0.04,0.0
3568.0,0.07,0.0,0.109,0.097,0.55,0.071,0.103,0.056,0.344,0.0,0.339,0.08,0.09,0.091,0.127,0.077,0.526,0.0,0.079,0.113,0.079,0.073,0.044,0.087,0.033,0.0,0.053,0.71,0.003,0.097,0.027000000000000003,0.14300000000000002,0.7,0.0,0.03,0.107,0.4,0.27,0.09,0.049,0.084,0.0
3569.0,0.046,0.0,0.121,0.107,0.421,0.13,0.174,0.15,0.236,0.0,0.124,0.259,0.106,0.126,0.093,0.061,0.043,0.0,0.624,0.16399999999999998,0.014,0.037000000000000005,0.094,0.077,0.087,0.0,0.5870000000000001,0.117,0.0,0.08900000000000001,0.024,0.149,0.691,0.0,0.047,0.083,0.063,0.057,0.063,0.184,0.55,0.0
3570.0,0.037000000000000005,0.0,0.131,0.179,0.05,0.046,0.557,0.14,0.129,0.0,0.363,0.14,0.104,0.124,0.1,0.067,0.043,0.0,0.7290000000000001,0.057,0.004,0.033,0.08,0.071,0.097,0.0,0.664,0.054000000000000006,0.003,0.07400000000000001,0.033,0.306,0.536,0.0,0.049,0.096,0.087,0.054000000000000006,0.066,0.111,0.586,0.0
3571.0,0.063,0.0,0.171,0.103,0.127,0.326,0.21,0.04,0.093,0.0,0.58,0.101,0.12,0.066,0.094,0.053,0.036000000000000004,0.0,0.7070000000000001,0.096,0.014,0.063,0.069,0.11,0.049,0.0,0.094,0.616,0.02,0.154,0.243,0.439,0.083,0.0,0.061,0.093,0.099,0.056,0.081,0.086,0.586,0.0
3572.0,0.059,0.0,0.14300000000000002,0.126,0.317,0.067,0.289,0.019,0.071,0.0,0.531,0.083,0.08,0.21600000000000005,0.04,0.02,0.07,0.0,0.134,0.034,0.701,0.066,0.057,0.097,0.047,0.0,0.093,0.64,0.049,0.324,0.097,0.024,0.054000000000000006,0.0,0.451,0.1,0.151,0.073,0.073,0.114,0.489,0.0
3573.0,0.077,0.0,0.113,0.1,0.14,0.104,0.466,0.016,0.036000000000000004,0.0,0.48,0.093,0.064,0.311,0.04,0.02,0.071,0.0,0.043,0.017,0.809,0.02,0.044,0.106,0.05,0.0,0.224,0.556,0.054000000000000006,0.104,0.059,0.0,0.036000000000000004,0.0,0.747,0.08,0.093,0.046,0.059,0.333,0.39,0.0
3574.0,0.101,0.0,0.13,0.123,0.086,0.139,0.421,0.014,0.077,0.0,0.496,0.069,0.07400000000000001,0.27,0.043,0.029,0.07,0.0,0.05,0.019,0.79,0.026,0.037000000000000005,0.117,0.063,0.0,0.517,0.24,0.046,0.086,0.067,0.0,0.04,0.0,0.7609999999999999,0.096,0.099,0.043,0.067,0.177,0.519,0.0
3575.0,0.124,0.0,0.163,0.084,0.069,0.394,0.166,0.01,0.084,0.0,0.579,0.094,0.16,0.073,0.033,0.029,0.054000000000000006,0.0,0.044,0.116,0.7240000000000001,0.036000000000000004,0.056,0.106,0.054000000000000006,0.0,0.5539999999999999,0.194,0.069,0.467,0.114,0.033,0.043,0.0,0.274,0.101,0.1,0.056,0.071,0.086,0.586,0.0
