TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P1_TO_P6,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P2_TO_P6,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P3_TO_P6,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P4_TO_P6,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5,P5_TO_P6,P6_TO_LAPTOP,P6_TO_P1,P6_TO_P2,P6_TO_P3,P6_TO_P4,P6_TO_P5,P6_TO_P6
4128.0,0.057,0.0,0.7040000000000001,0.086,0.03,0.02,0.103,0.057,0.066,0.0,0.076,0.1,0.617,0.084,0.359,0.336,0.12,0.0,0.03,0.056,0.1,0.087,0.483,0.136,0.126,0.0,0.069,0.1,0.034,0.04,0.664,0.14,0.036000000000000004,0.0,0.086,0.087,0.071,0.274,0.46,0.034,0.073,0.0
4129.0,0.049,0.0,0.71,0.086,0.037000000000000005,0.014,0.104,0.051,0.073,0.0,0.063,0.106,0.629,0.079,0.077,0.019,0.359,0.0,0.054000000000000006,0.061,0.43,0.056,0.081,0.7090000000000001,0.11,0.0,0.016,0.029,0.024,0.054000000000000006,0.716,0.1,0.043,0.0,0.063,0.043,0.014,0.35700000000000004,0.5429999999999999,0.029,0.014,0.0
4130.0,0.047,0.0,0.691,0.119,0.029,0.013,0.101,0.123,0.099,0.0,0.129,0.1,0.403,0.147,0.056,0.017,0.34700000000000003,0.0,0.117,0.419,0.044,0.076,0.381,0.35,0.106,0.0,0.031,0.056,0.036000000000000004,0.097,0.419,0.254,0.084,0.0,0.11,0.084,0.043,0.26,0.529,0.04,0.044,0.0
4131.0,0.057,0.0,0.6990000000000001,0.086,0.029,0.026,0.104,0.329,0.5329999999999999,0.0,0.039,0.013,0.014,0.073,0.079,0.19,0.14,0.0,0.161,0.34700000000000003,0.083,0.076,0.67,0.07,0.053,0.0,0.036000000000000004,0.096,0.026,0.621,0.066,0.116,0.06,0.0,0.111,0.219,0.433,0.174,0.077,0.033,0.064,0.0
4132.0,0.057,0.0,0.696,0.086,0.033,0.029,0.1,0.031,0.909,0.0,0.006,0.004,0.009000000000000001,0.041,0.147,0.336,0.173,0.0,0.076,0.081,0.187,0.04,0.8390000000000001,0.03,0.024,0.0,0.021,0.046,0.013,0.8009999999999999,0.026,0.061,0.039,0.0,0.06,0.026,0.88,0.031,0.039,0.009000000000000001,0.016,0.0
4133.0,0.057,0.0,0.703,0.086,0.029,0.026,0.1,0.036000000000000004,0.847,0.0,0.024,0.016,0.013,0.064,0.056,0.8029999999999999,0.057,0.0,0.014,0.043,0.027000000000000003,0.049,0.7040000000000001,0.12,0.037000000000000005,0.0,0.027000000000000003,0.063,0.036000000000000004,0.491,0.191,0.14400000000000002,0.043,0.0,0.094,0.134,0.41,0.327,0.053,0.006999999999999999,0.069,0.0
4134.0,0.057,0.0,0.71,0.086,0.029,0.027000000000000003,0.091,0.043,0.8,0.0,0.033,0.024,0.014,0.086,0.08,0.627,0.181,0.0,0.02,0.059,0.033,0.053,0.301,0.45,0.099,0.0,0.043,0.054000000000000006,0.156,0.126,0.201,0.133,0.113,0.0,0.271,0.11,0.254,0.513,0.044,0.006999999999999999,0.071,0.0
4135.0,0.053,0.0,0.721,0.08,0.029,0.029,0.08900000000000001,0.044,0.799,0.0,0.041,0.009000000000000001,0.021,0.086,0.061,0.5670000000000001,0.294,0.0,0.014,0.034,0.029,0.03,0.117,0.706,0.096,0.0,0.026,0.026,0.157,0.047,0.447,0.069,0.027000000000000003,0.0,0.253,0.09,0.131,0.6759999999999999,0.037000000000000005,0.004,0.061,0.0
4136.0,0.054000000000000006,0.0,0.703,0.086,0.029,0.029,0.1,0.073,0.789,0.0,0.034,0.004,0.017,0.083,0.076,0.604,0.227,0.0,0.017,0.039,0.037000000000000005,0.043,0.16699999999999998,0.629,0.106,0.0,0.021,0.034,0.039,0.3,0.306,0.069,0.14300000000000002,0.0,0.14400000000000002,0.09,0.191,0.627,0.037000000000000005,0.004,0.05,0.0
4137.0,0.057,0.0,0.7,0.086,0.029,0.029,0.1,0.049,0.799,0.0,0.04,0.001,0.027000000000000003,0.084,0.096,0.649,0.107,0.0,0.027000000000000003,0.066,0.056,0.036000000000000004,0.126,0.6729999999999999,0.099,0.0,0.037000000000000005,0.03,0.046,0.099,0.229,0.539,0.07,0.0,0.019,0.111,0.23,0.514,0.06,0.017,0.067,0.0
4138.0,0.051,0.0,0.6559999999999999,0.083,0.069,0.041,0.1,0.043,0.8,0.0,0.04,0.004,0.027000000000000003,0.086,0.08,0.557,0.253,0.0,0.02,0.046,0.044,0.031,0.134,0.696,0.096,0.0,0.017,0.026,0.046,0.24,0.23,0.09,0.07,0.0,0.324,0.083,0.2,0.621,0.037000000000000005,0.004,0.054000000000000006,0.0
4139.0,0.06,0.0,0.619,0.1,0.041,0.07,0.11,0.043,0.8,0.0,0.04,0.014,0.017,0.086,0.08900000000000001,0.6409999999999999,0.14,0.0,0.023,0.057,0.05,0.04,0.153,0.649,0.104,0.0,0.021,0.033,0.106,0.114,0.154,0.08900000000000001,0.054000000000000006,0.0,0.483,0.15,0.236,0.441,0.07,0.024,0.079,0.0
4140.0,0.056,0.0,0.517,0.076,0.099,0.043,0.21,0.03,0.8859999999999999,0.0,0.013,0.006999999999999999,0.013,0.051,0.017,0.936,0.01,0.0,0.003,0.024,0.01,0.016,0.8,0.083,0.043,0.0,0.023,0.036000000000000004,0.041,0.804,0.021,0.044,0.027000000000000003,0.0,0.061,0.141,0.4270000000000001,0.294,0.054000000000000006,0.014,0.069,0.0
4141.0,0.059,0.0,0.17,0.081,0.127,0.16,0.403,0.026,0.8859999999999999,0.0,0.013,0.01,0.014,0.051,0.009000000000000001,0.97,0.004,0.0,0.001,0.011,0.004,0.041,0.813,0.07400000000000001,0.02,0.0,0.014,0.037000000000000005,0.03,0.636,0.051,0.126,0.096,0.0,0.061,0.157,0.387,0.34,0.039,0.02,0.057,0.0
4142.0,0.067,0.0,0.251,0.121,0.079,0.353,0.129,0.04,0.873,0.0,0.013,0.004,0.017,0.053,0.024,0.774,0.157,0.0,0.009000000000000001,0.017,0.019,0.041,0.826,0.04,0.024,0.0,0.023,0.046,0.04,0.42,0.309,0.101,0.053,0.0,0.077,0.086,0.5670000000000001,0.25,0.049,0.011,0.037000000000000005,0.0
4143.0,0.057,0.0,0.684,0.093,0.037000000000000005,0.014,0.114,0.034,0.16399999999999998,0.0,0.416,0.113,0.019,0.254,0.136,0.129,0.57,0.0,0.04,0.057,0.069,0.073,0.374,0.12,0.054000000000000006,0.0,0.047,0.331,0.054000000000000006,0.149,0.289,0.214,0.14300000000000002,0.0,0.151,0.229,0.387,0.197,0.07400000000000001,0.039,0.07400000000000001,0.0
4144.0,0.046,0.0,0.6759999999999999,0.093,0.044,0.014,0.127,0.014,0.051,0.0,0.091,0.104,0.014,0.7240000000000001,0.349,0.079,0.35700000000000004,0.0,0.05,0.063,0.103,0.051,0.09,0.107,0.337,0.0,0.059,0.35600000000000004,0.041,0.044,0.48,0.196,0.07400000000000001,0.0,0.16399999999999998,0.414,0.13699999999999998,0.187,0.103,0.05,0.109,0.0
4145.0,0.056,0.0,0.684,0.097,0.04,0.014,0.109,0.02,0.084,0.0,0.086,0.134,0.061,0.614,0.103,0.046,0.6609999999999999,0.0,0.043,0.077,0.07,0.023,0.13,0.276,0.279,0.0,0.206,0.087,0.04,0.051,0.551,0.183,0.066,0.0,0.109,0.4,0.087,0.274,0.08900000000000001,0.044,0.106,0.0
4146.0,0.041,0.0,0.67,0.079,0.036000000000000004,0.019,0.156,0.027000000000000003,0.07400000000000001,0.0,0.087,0.116,0.196,0.5,0.17600000000000002,0.087,0.444,0.0,0.069,0.11,0.114,0.006,0.08,0.079,0.113,0.0,0.631,0.091,0.079,0.08,0.051,0.3,0.14400000000000002,0.0,0.34600000000000003,0.17,0.52,0.109,0.1,0.043,0.059,0.0
4147.0,0.036000000000000004,0.0,0.506,0.153,0.066,0.047,0.193,0.017,0.056,0.0,0.123,0.107,0.019,0.679,0.16399999999999998,0.101,0.406,0.0,0.073,0.107,0.149,0.006999999999999999,0.097,0.03,0.101,0.0,0.644,0.12,0.071,0.043,0.027000000000000003,0.21600000000000005,0.086,0.0,0.557,0.116,0.626,0.1,0.073,0.043,0.043,0.0
4148.0,0.03,0.0,0.659,0.07400000000000001,0.037000000000000005,0.014,0.18600000000000005,0.161,0.08,0.0,0.057,0.073,0.003,0.626,0.14400000000000002,0.076,0.217,0.0,0.094,0.209,0.26,0.076,0.341,0.027000000000000003,0.266,0.0,0.181,0.109,0.07400000000000001,0.044,0.034,0.236,0.099,0.0,0.513,0.213,0.443,0.101,0.11,0.05,0.083,0.0
4149.0,0.059,0.0,0.394,0.309,0.086,0.04,0.113,0.363,0.48,0.0,0.04,0.021,0.014,0.081,0.104,0.29,0.456,0.0,0.039,0.047,0.064,0.079,0.15,0.034,0.14300000000000002,0.0,0.119,0.476,0.101,0.07,0.031,0.19,0.083,0.0,0.524,0.146,0.5529999999999999,0.106,0.093,0.051,0.051,0.0
4150.0,0.057,0.0,0.273,0.073,0.041,0.151,0.404,0.16699999999999998,0.7040000000000001,0.0,0.029,0.0,0.014,0.086,0.1,0.191,0.5589999999999999,0.0,0.04,0.047,0.063,0.207,0.17,0.051,0.226,0.0,0.209,0.13699999999999998,0.13699999999999998,0.111,0.05,0.166,0.07400000000000001,0.0,0.461,0.136,0.386,0.277,0.083,0.043,0.076,0.0
4151.0,0.059,0.0,0.376,0.123,0.063,0.23,0.15,0.134,0.706,0.0,0.067,0.0,0.01,0.083,0.1,0.033,0.206,0.0,0.103,0.21600000000000005,0.343,0.113,0.14,0.043,0.431,0.0,0.19,0.083,0.091,0.071,0.031,0.247,0.099,0.0,0.46,0.097,0.056,0.184,0.546,0.051,0.066,0.0
4152.0,0.053,0.0,0.596,0.113,0.046,0.061,0.131,0.139,0.711,0.0,0.053,0.0,0.011,0.086,0.07400000000000001,0.027000000000000003,0.129,0.0,0.141,0.589,0.04,0.103,0.123,0.044,0.493,0.0,0.14,0.097,0.071,0.07400000000000001,0.394,0.193,0.087,0.0,0.18,0.099,0.043,0.073,0.67,0.057,0.059,0.0
4153.0,0.049,0.0,0.701,0.094,0.029,0.014,0.113,0.066,0.787,0.0,0.04,0.006999999999999999,0.017,0.083,0.07400000000000001,0.03,0.103,0.0,0.146,0.606,0.041,0.093,0.083,0.034,0.633,0.0,0.106,0.051,0.066,0.039,0.379,0.223,0.059,0.0,0.236,0.101,0.046,0.1,0.639,0.054000000000000006,0.06,0.0
4154.0,0.053,0.0,0.701,0.09,0.029,0.014,0.113,0.067,0.794,0.0,0.036000000000000004,0.006,0.014,0.083,0.064,0.029,0.159,0.0,0.136,0.581,0.031,0.08,0.129,0.07400000000000001,0.439,0.0,0.16899999999999998,0.11,0.05,0.043,0.4,0.271,0.081,0.0,0.154,0.094,0.046,0.1,0.647,0.051,0.061,0.0
4155.0,0.057,0.0,0.6940000000000001,0.086,0.033,0.016,0.114,0.27,0.606,0.0,0.03,0.006999999999999999,0.014,0.073,0.053,0.046,0.096,0.0,0.134,0.629,0.043,0.147,0.146,0.054000000000000006,0.184,0.0,0.207,0.261,0.069,0.059,0.241,0.253,0.12,0.0,0.259,0.086,0.06,0.34700000000000003,0.397,0.043,0.067,0.0
4156.0,0.057,0.0,0.687,0.086,0.039,0.026,0.106,0.4270000000000001,0.177,0.0,0.064,0.067,0.011,0.253,0.051,0.046,0.094,0.0,0.13699999999999998,0.627,0.044,0.119,0.14400000000000002,0.05,0.21,0.0,0.193,0.284,0.034,0.034,0.5589999999999999,0.187,0.064,0.0,0.121,0.1,0.066,0.29100000000000004,0.43,0.043,0.07,0.0
4157.0,0.071,0.0,0.366,0.141,0.114,0.156,0.151,0.024,0.069,0.0,0.366,0.147,0.044,0.35,0.069,0.036000000000000004,0.094,0.0,0.129,0.633,0.04,0.087,0.117,0.049,0.077,0.0,0.13699999999999998,0.5329999999999999,0.049,0.067,0.32,0.309,0.119,0.0,0.13699999999999998,0.094,0.087,0.561,0.14300000000000002,0.029,0.086,0.0
4158.0,0.049,0.0,0.166,0.146,0.409,0.114,0.117,0.046,0.087,0.0,0.506,0.146,0.056,0.16,0.059,0.037000000000000005,0.106,0.0,0.254,0.473,0.071,0.094,0.139,0.053,0.341,0.0,0.174,0.199,0.034,0.023,0.483,0.276,0.067,0.0,0.117,0.086,0.077,0.366,0.3670000000000001,0.034,0.07,0.0
4159.0,0.024,0.0,0.083,0.223,0.5329999999999999,0.066,0.071,0.014,0.061,0.0,0.454,0.109,0.199,0.163,0.03,0.009000000000000001,0.077,0.0,0.6,0.217,0.067,0.103,0.134,0.046,0.39,0.0,0.179,0.149,0.033,0.023,0.306,0.474,0.069,0.0,0.096,0.06,0.04,0.083,0.7240000000000001,0.044,0.049,0.0
4160.0,0.054000000000000006,0.0,0.596,0.096,0.104,0.051,0.099,0.031,0.079,0.0,0.119,0.246,0.4270000000000001,0.099,0.046,0.006,0.067,0.0,0.609,0.207,0.066,0.116,0.12,0.047,0.124,0.0,0.181,0.411,0.044,0.05,0.264,0.403,0.106,0.0,0.133,0.103,0.061,0.34,0.373,0.043,0.08,0.0
4161.0,0.043,0.0,0.669,0.13699999999999998,0.023,0.023,0.106,0.023,0.069,0.0,0.516,0.196,0.103,0.094,0.049,0.006999999999999999,0.086,0.0,0.574,0.22,0.064,0.13,0.13699999999999998,0.06,0.146,0.0,0.21,0.317,0.033,0.023,0.471,0.301,0.067,0.0,0.104,0.103,0.063,0.34700000000000003,0.3670000000000001,0.04,0.08,0.0
4162.0,0.039,0.0,0.584,0.173,0.024,0.031,0.149,0.029,0.11,0.0,0.333,0.234,0.153,0.141,0.05,0.014,0.077,0.0,0.5589999999999999,0.229,0.071,0.114,0.11,0.031,0.129,0.0,0.214,0.401,0.043,0.041,0.031,0.721,0.091,0.0,0.071,0.1,0.067,0.337,0.38,0.043,0.073,0.0
4163.0,0.043,0.0,0.691,0.113,0.029,0.024,0.1,0.02,0.116,0.0,0.14,0.3670000000000001,0.211,0.146,0.057,0.001,0.069,0.0,0.7240000000000001,0.077,0.071,0.133,0.127,0.041,0.12,0.0,0.207,0.371,0.043,0.043,0.029,0.721,0.093,0.0,0.071,0.1,0.1,0.5710000000000001,0.113,0.03,0.086,0.0
4164.0,0.057,0.0,0.696,0.086,0.036000000000000004,0.024,0.101,0.029,0.064,0.0,0.076,0.121,0.29600000000000004,0.414,0.05,0.004,0.067,0.0,0.647,0.163,0.069,0.244,0.14,0.05,0.117,0.0,0.196,0.253,0.069,0.047,0.047,0.604,0.13699999999999998,0.0,0.096,0.103,0.097,0.517,0.166,0.033,0.084,0.0
4165.0,0.053,0.0,0.6859999999999999,0.09,0.043,0.023,0.106,0.011,0.059,0.0,0.064,0.103,0.019,0.7440000000000001,0.044,0.016,0.071,0.0,0.417,0.396,0.056,0.103,0.141,0.034,0.1,0.0,0.171,0.45,0.06,0.054000000000000006,0.059,0.5529999999999999,0.16699999999999998,0.0,0.107,0.099,0.096,0.5660000000000001,0.123,0.03,0.087,0.0
4166.0,0.051,0.0,0.696,0.091,0.033,0.029,0.1,0.03,0.069,0.0,0.069,0.103,0.4270000000000001,0.303,0.043,0.0,0.071,0.0,0.7290000000000001,0.086,0.071,0.11,0.13,0.033,0.06,0.0,0.16,0.507,0.044,0.041,0.029,0.7170000000000001,0.097,0.0,0.071,0.1,0.1,0.5710000000000001,0.113,0.03,0.086,0.0
4167.0,0.057,0.0,0.6990000000000001,0.086,0.029,0.026,0.104,0.063,0.071,0.0,0.071,0.1,0.624,0.07,0.043,0.0,0.071,0.0,0.7290000000000001,0.086,0.071,0.126,0.147,0.037000000000000005,0.109,0.0,0.41,0.171,0.044,0.05,0.036000000000000004,0.7170000000000001,0.087,0.0,0.066,0.096,0.1,0.5710000000000001,0.103,0.04,0.09,0.0
4168.0,0.049,0.0,0.6609999999999999,0.124,0.026,0.023,0.117,0.03,0.057,0.0,0.483,0.154,0.199,0.077,0.04,0.011,0.077,0.0,0.511,0.297,0.063,0.111,0.146,0.046,0.131,0.0,0.423,0.14300000000000002,0.04,0.049,0.041,0.434,0.376,0.0,0.06,0.094,0.1,0.569,0.109,0.046,0.083,0.0
4169.0,0.031,0.0,0.53,0.206,0.016,0.01,0.207,0.01,0.043,0.0,0.684,0.151,0.043,0.069,0.033,0.027000000000000003,0.083,0.0,0.243,0.56,0.054000000000000006,0.077,0.107,0.024,0.12,0.0,0.091,0.58,0.03,0.046,0.039,0.327,0.504,0.0,0.054000000000000006,0.086,0.08900000000000001,0.541,0.184,0.03,0.07,0.0
4170.0,0.046,0.0,0.236,0.24,0.28,0.08900000000000001,0.11,0.013,0.043,0.0,0.6729999999999999,0.157,0.043,0.071,0.033,0.016,0.084,0.0,0.441,0.3670000000000001,0.059,0.057,0.094,0.017,0.09,0.0,0.073,0.669,0.04,0.027000000000000003,0.22,0.539,0.086,0.0,0.08900000000000001,0.08,0.091,0.551,0.16399999999999998,0.037000000000000005,0.076,0.0
4171.0,0.049,0.0,0.404,0.141,0.187,0.103,0.116,0.013,0.031,0.0,0.64,0.204,0.04,0.071,0.037000000000000005,0.01,0.079,0.0,0.61,0.196,0.069,0.057,0.101,0.029,0.03,0.0,0.087,0.696,0.05,0.209,0.319,0.21,0.103,0.0,0.11,0.1,0.047,0.083,0.654,0.057,0.059,0.0
4172.0,0.053,0.0,0.7,0.096,0.027000000000000003,0.029,0.096,0.013,0.069,0.0,0.636,0.181,0.039,0.063,0.151,0.154,0.383,0.0,0.119,0.1,0.093,0.054000000000000006,0.18,0.17600000000000002,0.063,0.0,0.261,0.266,0.04,0.314,0.29,0.17600000000000002,0.086,0.0,0.094,0.09,0.114,0.393,0.29,0.036000000000000004,0.077,0.0
4173.0,0.057,0.0,0.7,0.086,0.029,0.026,0.103,0.017,0.174,0.0,0.354,0.327,0.08900000000000001,0.039,0.099,0.601,0.154,0.0,0.026,0.076,0.044,0.077,0.619,0.121,0.059,0.0,0.041,0.083,0.027000000000000003,0.66,0.134,0.069,0.039,0.0,0.071,0.119,0.419,0.267,0.081,0.033,0.081,0.0
4174.0,0.057,0.0,0.6970000000000001,0.086,0.029,0.031,0.1,0.016,0.141,0.0,0.591,0.17600000000000002,0.053,0.023,0.07,0.261,0.529,0.0,0.033,0.053,0.054000000000000006,0.09,0.639,0.08900000000000001,0.064,0.0,0.039,0.08,0.03,0.59,0.14400000000000002,0.097,0.05,0.0,0.08900000000000001,0.136,0.557,0.151,0.067,0.041,0.047,0.0
4175.0,0.056,0.0,0.677,0.083,0.027000000000000003,0.016,0.141,0.027000000000000003,0.153,0.0,0.33,0.207,0.236,0.047,0.043,0.254,0.6,0.0,0.029,0.031,0.043,0.07,0.556,0.199,0.07,0.0,0.043,0.063,0.033,0.569,0.161,0.097,0.054000000000000006,0.0,0.086,0.11,0.5,0.231,0.073,0.043,0.043,0.0
4176.0,0.057,0.0,0.691,0.086,0.037000000000000005,0.014,0.114,0.024,0.111,0.0,0.061,0.099,0.139,0.5660000000000001,0.043,0.25,0.601,0.0,0.029,0.034,0.043,0.057,0.514,0.257,0.06,0.0,0.049,0.063,0.02,0.557,0.16399999999999998,0.103,0.069,0.0,0.087,0.113,0.467,0.276,0.059,0.043,0.043,0.0
4177.0,0.051,0.0,0.696,0.086,0.039,0.014,0.114,0.014,0.086,0.0,0.057,0.1,0.014,0.7290000000000001,0.054000000000000006,0.151,0.669,0.0,0.03,0.044,0.051,0.061,0.516,0.251,0.06,0.0,0.044,0.067,0.02,0.494,0.243,0.09,0.073,0.0,0.08,0.117,0.284,0.474,0.049,0.026,0.05,0.0
4178.0,0.049,0.0,0.7090000000000001,0.086,0.029,0.017,0.111,0.023,0.056,0.0,0.473,0.159,0.18600000000000005,0.104,0.086,0.047,0.711,0.0,0.036000000000000004,0.057,0.063,0.057,0.514,0.259,0.06,0.0,0.039,0.071,0.026,0.29100000000000004,0.41,0.103,0.076,0.0,0.094,0.17,0.079,0.631,0.049,0.011,0.06,0.0
4179.0,0.057,0.0,0.6859999999999999,0.086,0.04,0.024,0.107,0.016,0.117,0.0,0.064,0.08900000000000001,0.029,0.6859999999999999,0.057,0.21,0.614,0.0,0.031,0.039,0.049,0.07,0.53,0.234,0.059,0.0,0.043,0.064,0.014,0.616,0.14400000000000002,0.086,0.064,0.0,0.076,0.14300000000000002,0.447,0.239,0.077,0.043,0.051,0.0
4180.0,0.057,0.0,0.7,0.086,0.029,0.014,0.114,0.341,0.257,0.0,0.146,0.071,0.011,0.173,0.043,0.26,0.597,0.0,0.029,0.029,0.043,0.069,0.529,0.229,0.067,0.0,0.039,0.069,0.019,0.746,0.08,0.037000000000000005,0.051,0.0,0.067,0.097,0.509,0.251,0.061,0.043,0.039,0.0
4181.0,0.057,0.0,0.7,0.086,0.029,0.014,0.114,0.067,0.873,0.0,0.006,0.01,0.006,0.039,0.043,0.257,0.6,0.0,0.029,0.029,0.043,0.047,0.619,0.21,0.027000000000000003,0.0,0.041,0.056,0.006999999999999999,0.906,0.057,0.006,0.011,0.0,0.013,0.039,0.6709999999999999,0.179,0.044,0.0,0.067,0.0
4182.0,0.057,0.0,0.703,0.086,0.029,0.023,0.103,0.056,0.8540000000000001,0.0,0.01,0.017,0.013,0.05,0.043,0.257,0.6,0.0,0.029,0.029,0.043,0.033,0.667,0.189,0.044,0.0,0.024,0.043,0.009000000000000001,0.826,0.111,0.01,0.02,0.0,0.024,0.146,0.52,0.246,0.047,0.0,0.041,0.0
4183.0,0.066,0.0,0.624,0.096,0.043,0.051,0.12,0.047,0.939,0.0,0.0,0.0,0.0,0.014,0.044,0.264,0.597,0.0,0.029,0.023,0.043,0.026,0.903,0.024,0.006,0.0,0.017,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.031,0.029,0.0,0.0,0.0
4184.0,0.081,0.0,0.237,0.11,0.11,0.31,0.151,0.051,0.93,0.0,0.0,0.0,0.001,0.017,0.033,0.433,0.467,0.0,0.021,0.011,0.034,0.039,0.867,0.02,0.02,0.0,0.019,0.036000000000000004,0.0,0.973,0.024,0.0,0.003,0.0,0.0,0.006,0.929,0.024,0.034,0.0,0.006999999999999999,0.0
4185.0,0.07400000000000001,0.0,0.239,0.23,0.104,0.179,0.174,0.064,0.7809999999999999,0.0,0.029,0.017,0.021,0.087,0.07400000000000001,0.51,0.29600000000000004,0.0,0.026,0.054000000000000006,0.04,0.067,0.38,0.206,0.193,0.0,0.081,0.073,0.019,0.79,0.05,0.043,0.041,0.0,0.057,0.189,0.416,0.087,0.063,0.011,0.234,0.0
4186.0,0.04,0.0,0.336,0.066,0.047,0.039,0.473,0.05,0.7929999999999999,0.0,0.043,0.006,0.023,0.086,0.081,0.126,0.649,0.0,0.034,0.054000000000000006,0.056,0.039,0.113,0.696,0.1,0.0,0.024,0.029,0.026,0.599,0.17600000000000002,0.07400000000000001,0.056,0.0,0.07,0.126,0.161,0.119,0.021,0.0,0.573,0.0
4187.0,0.06,0.0,0.384,0.08900000000000001,0.16399999999999998,0.094,0.209,0.096,0.481,0.0,0.057,0.049,0.01,0.307,0.083,0.281,0.494,0.0,0.033,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.116,0.5760000000000001,0.114,0.0,0.037000000000000005,0.103,0.023,0.639,0.13699999999999998,0.079,0.051,0.0,0.071,0.16699999999999998,0.161,0.069,0.026,0.0,0.5770000000000001,0.0
4188.0,0.08,0.0,0.254,0.127,0.191,0.196,0.151,0.02,0.08900000000000001,0.0,0.097,0.113,0.031,0.65,0.096,0.073,0.6709999999999999,0.0,0.043,0.046,0.071,0.113,0.311,0.147,0.166,0.0,0.123,0.14,0.023,0.53,0.156,0.119,0.077,0.0,0.096,0.133,0.557,0.073,0.08,0.039,0.119,0.0
4189.0,0.056,0.0,0.614,0.083,0.09,0.044,0.113,0.066,0.124,0.0,0.063,0.104,0.583,0.06,0.099,0.447,0.3,0.0,0.033,0.07,0.051,0.093,0.447,0.1,0.141,0.0,0.099,0.12,0.021,0.6409999999999999,0.133,0.084,0.041,0.0,0.079,0.139,0.473,0.073,0.07400000000000001,0.027000000000000003,0.214,0.0
4190.0,0.057,0.0,0.696,0.086,0.034,0.016,0.111,0.049,0.101,0.0,0.067,0.104,0.34,0.339,0.114,0.654,0.07400000000000001,0.0,0.029,0.086,0.043,0.081,0.667,0.064,0.059,0.0,0.043,0.086,0.021,0.626,0.14300000000000002,0.084,0.054000000000000006,0.0,0.071,0.16699999999999998,0.401,0.14,0.076,0.021,0.194,0.0
4191.0,0.057,0.0,0.6990000000000001,0.086,0.031,0.019,0.109,0.047,0.2,0.0,0.066,0.111,0.29,0.28600000000000003,0.113,0.664,0.066,0.0,0.029,0.086,0.043,0.1,0.67,0.044,0.057,0.0,0.05,0.079,0.021,0.7190000000000001,0.111,0.031,0.049,0.0,0.069,0.039,0.274,0.086,0.517,0.041,0.043,0.0
4192.0,0.047,0.0,0.28,0.057,0.029,0.037000000000000005,0.55,0.054000000000000006,0.16,0.0,0.07,0.1,0.561,0.054000000000000006,0.111,0.677,0.066,0.0,0.029,0.07400000000000001,0.043,0.099,0.6709999999999999,0.043,0.059,0.0,0.043,0.086,0.026,0.519,0.124,0.163,0.077,0.0,0.091,0.056,0.213,0.039,0.613,0.047,0.033,0.0
4193.0,0.069,0.0,0.327,0.163,0.139,0.134,0.16899999999999998,0.024,0.06,0.0,0.083,0.099,0.203,0.531,0.096,0.657,0.097,0.0,0.029,0.076,0.046,0.086,0.62,0.113,0.061,0.0,0.046,0.07400000000000001,0.049,0.061,0.469,0.249,0.073,0.0,0.1,0.079,0.08900000000000001,0.301,0.41,0.059,0.063,0.0
4194.0,0.069,0.0,0.29,0.313,0.091,0.09,0.147,0.014,0.057,0.0,0.057,0.1,0.014,0.757,0.093,0.624,0.139,0.0,0.029,0.07400000000000001,0.041,0.091,0.637,0.091,0.057,0.0,0.043,0.08,0.04,0.029,0.667,0.14300000000000002,0.041,0.0,0.08,0.07,0.05,0.161,0.604,0.06,0.054000000000000006,0.0
4195.0,0.053,0.0,0.7040000000000001,0.086,0.043,0.019,0.096,0.014,0.057,0.0,0.057,0.1,0.014,0.757,0.051,0.526,0.32,0.0,0.023,0.05,0.03,0.046,0.397,0.28600000000000003,0.17600000000000002,0.0,0.04,0.056,0.043,0.021,0.691,0.14300000000000002,0.029,0.0,0.073,0.044,0.031,0.353,0.5,0.026,0.046,0.0
4196.0,0.054000000000000006,0.0,0.696,0.086,0.04,0.014,0.11,0.014,0.057,0.0,0.057,0.1,0.014,0.757,0.08900000000000001,0.444,0.333,0.0,0.03,0.059,0.046,0.046,0.234,0.203,0.329,0.0,0.091,0.097,0.066,0.051,0.439,0.17600000000000002,0.124,0.0,0.14400000000000002,0.067,0.036000000000000004,0.203,0.623,0.034,0.037000000000000005,0.0
4197.0,0.05,0.0,0.6970000000000001,0.08900000000000001,0.043,0.014,0.107,0.013,0.056,0.0,0.069,0.099,0.014,0.75,0.081,0.246,0.511,0.0,0.033,0.066,0.063,0.07400000000000001,0.113,0.19,0.177,0.0,0.129,0.317,0.039,0.034,0.631,0.133,0.059,0.0,0.104,0.067,0.033,0.214,0.613,0.039,0.034,0.0
